mur de soutènement,NC,1,21557
épaulement,NC,2,21557
son,NC,1,22887
propagation du son,NC,2,22887
geai,NC,1,19203
geai des chênes,NC,2,19203
production,NC,1,22855
rendement,NC,2,22855
gaélique,NC,1,19202
langues gaéliques,NC,2,19202
mouvement (musique),NC,1,21522
mouvement,NC,2,21522
phrase,NC,3,21522
sortie,NC,1,22856
production,NC,2,22856
gelée blanche,NC,1,19205
gel,NC,2,19205
givre,NC,3,19205
mouton,NC,1,21521
viande d'agneau,NC,2,21521
professeur,NC,1,22857
prof,NC,2,22857
mouton,NC,1,21520
peluche,NC,2,21520
sacrilège,NC,1,22858
profanation,NC,2,22858
professionnel de la santé,NC,1,22859
profession de la santé,NC,2,22859
écossais,NC,1,19201
gaélique écossais,NC,2,19201
irlandais,NC,1,19200
gaélique irlandais,NC,2,19200
moyen de transport,NC,1,21529
transport,NC,2,21529
moyen de paiement,NC,1,21528
paiement,NC,2,21528
versement,NC,3,21528
mouvement,NC,1,21527
tendance,NC,2,21527
évolution,NC,3,21527
procédé technique,NC,1,22851
procédé de fabrication,NC,2,22851
musique,NC,1,21526
mouvement,NC,2,21526
phrase,NC,3,21526
procédé technique,NC,1,22852
procédé,NC,2,22852
procédé de fabrication,NC,3,22852
producteur de télévision,NC,1,22853
producteur,NC,2,22853
mouvement de rotation,NC,1,21524
rotation,NC,2,21524
production de masse,NC,1,22854
production en série,NC,2,22854
comprendre,VER,1,10876
attraper,VER,2,10876
capturer,VER,3,10876
empoigner,VER,4,10876
agripper,VER,5,10876
agronome,NC,1,10879
agronomie,NC,2,10879
maraîcher,NC,1,10871
cultivateur,NC,2,10871
agriculteur,NC,3,10871
agronomie,NC,4,10871
oléiculteur,NC,5,10871
élevage intensif,NC,1,10870
agriculture,NC,2,10870
industrie agroalimentaire,NC,3,10870
pierre,NC,1,19207
pierre précieuse,NC,2,19207
joyau,NC,3,19207
gemme,NC,4,19207
fermier,NC,1,10872
exploitant agricole,NC,2,10872
cultivateur,NC,3,10872
agriculteur,NC,4,10872
gel,NC,1,19206
givre,NC,2,19206
culture,NC,1,10875
agriculture,NC,2,10875
gomme,NC,1,19209
gencive,NC,2,19209
champ,NC,1,10874
agriculture,NC,2,10874
oryx gazelle,NC,1,19208
oryx,NC,2,19208
genre,NC,1,19214
genre littéraire,NC,2,19214
joueur,NC,1,20203
musicien,NC,2,20203
instrumentiste,NC,3,20203
navire,NC,1,21534
nef,NC,2,21534
moyeu,NC,3,21534
tranchée,NC,1,22866
profond,NC,2,22866
gin,NC,1,19213
genièvre,NC,2,19213
égrenage,NC,3,19213
musique instrumentale,NC,1,20202
instrumental,NC,2,20202
médiéval,ADJ,1,21533
moyenâgeux,ADJ,2,21533
profondeur,NC,1,22867
épaisseur,NC,2,22867
trois dimensions,NC,3,22867
genre,NC,1,19216
identité de genre,NC,2,19216
sexe,NC,3,19216
sexualité,NC,4,19216
outil,NC,1,20201
instrument,NC,2,20201
ustensile,NC,3,20201
valeur efficace,NC,1,21532
moyenne quadratique,NC,2,21532
programmation informatique,NC,1,22868
programmation,NC,2,22868
groupe,NC,1,19215
genre,NC,2,19215
outil,NC,1,20200
instrument,NC,2,20200
moyen,NC,1,21531
ressource,NC,2,21531
programmation logique,NC,1,22869
prologue,NC,2,22869
gendarmerie,NC,1,19210
gendarmerie nationale,NC,2,19210
moyen,NC,1,21530
moyenne,NC,2,21530
norme,NC,3,21530
genièvre,NC,1,19212
genévrier,NC,2,19212
genévrier commun,NC,1,19211
genièvre,NC,2,19211
perruche,NC,1,20209
perruche ondulée,NC,2,20209
inséparable,NC,3,20209
sport professionnel,NC,1,22860
profession,NC,2,22860
professionnel,NC,3,22860
professionnalisme,NC,4,22860
révolte,NC,1,20208
rébellion,NC,2,20208
insurrection,NC,3,20208
profession,NC,1,22861
vocation,NC,2,22861
rébellion,NC,1,20207
insurrection,NC,2,20207
surface,NC,1,22862
profil,NC,2,22862
subversif,ADJ,1,20206
insurgé,ADJ,2,20206
profit,NC,1,22863
profiteur,NC,2,22863
séparation,NC,1,20205
isolation,NC,2,20205
insularité,NC,3,20205
rentabilité,NC,1,22864
profitabilité,NC,2,22864
mozzarella,NC,1,21535
mozzarelle,NC,2,21535
profiter,VER,1,22865
tirer profit,VER,2,22865
visa,NC,1,10888
agrément,NC,2,10888
bénédiction,NC,3,10888
approbation,NC,4,10888
consécration,NC,5,10888
dépenser,VER,1,10887
mélanger,VER,2,10887
combiner,VER,3,10887
agréger,VER,4,10887
agrément,NC,1,10889
consentement,NC,2,10889
approbation,NC,3,10889
nuit blanche,NC,1,10882
privation de sommeil,NC,2,10882
agrume,NC,1,10881
citrus,NC,2,10881
nom,NC,1,19218
gens,NC,2,19218
délicieusement,ADV,1,10883
plaisamment,ADV,2,10883
agréablement,ADV,3,10883
gens du voyage,NC,1,19217
vagabondage,NC,2,19217
collection,NC,1,10886
agrégation,NC,2,10886
collection,NC,1,10885
collecte,NC,2,10885
agrégation,NC,3,10885
gens,NC,1,19219
peuple,NC,2,19219
mouffette rayée,NC,1,21501
moufette rayée,NC,2,21501
privilège,NC,1,22833
prérogative,NC,2,22833
mouette ivoire,NC,1,21500
mouette blanche,NC,2,21500
sûreté réelle,NC,1,22834
privilège,NC,2,22834
soldat,NC,1,22835
privé,NC,2,22835
prix de vente,NC,1,22836
prix demandé,NC,2,22836
prix,NC,1,22837
taux,NC,2,22837
tarif,NC,3,22837
prix,NC,1,22838
trophée,NC,2,22838
question,NC,1,22839
problème,NC,2,22839
sujet,NC,3,22839
moulin,NC,1,21507
pulvérisation,NC,2,21507
moulin,NC,1,21506
mêlée ordonnée,NC,2,21506
mêlée,NC,3,21506
moulin à café,NC,1,21504
moulin à poivre,NC,2,21504
prisme optique,NC,1,22830
prisme,NC,2,22830
mouillé,ADJ,1,21503
pluvieux,ADJ,2,21503
prisonnier de guerre,NC,1,22831
prisonnier,NC,2,22831
mouflon corse,NC,1,21502
mouflon,NC,2,21502
prisée,NC,1,22832
valorisation,NC,2,22832
peine,NC,1,10855
souffrance,NC,2,10855
agonie,NC,3,10855
place,NC,1,10857
forum,NC,2,10857
agora,NC,3,10857
torture,NC,1,10856
agonie,NC,2,10856
tourment,NC,3,10856
parenthèse,NC,1,10859
agrafe,NC,2,10859
turquoise,NC,1,10858
aigue-marine,NC,2,10858
viande d'agneau,NC,1,10851
agneau,NC,2,10851
agneau pascal,NC,1,10850
agnus dei,NC,2,10850
scepticisme (philosophie),NC,1,10853
scepticisme,NC,2,10853
philosophie,NC,1,10852
scepticisme,NC,2,10852
mousse,NC,1,21512
écume,NC,2,21512
procédure,NC,1,22844
processus,NC,2,22844
savon à barbe,NC,1,21511
mousse à raser,NC,2,21511
prochain,ADJ,1,22845
suivant,ADJ,2,22845
ultérieur,ADJ,3,22845
subséquent,ADJ,4,22845
mouron,NC,1,21510
pimprenelle,NC,2,21510
proche,ADJ,1,22846
voisin,ADJ,2,22846
rapproché,ADJ,3,22846
procréateur,ADJ,1,22848
reproductif,ADJ,2,22848
reproduction (biologie),NC,1,22849
reproduction,NC,2,22849
procréation,NC,3,22849
mouton,NC,1,21519
ovin,NC,2,21519
moutarde,NC,1,21518
sénevé,NC,2,21518
moutarde,NC,1,21516
moutarde condiment,NC,2,21516
sénevé,NC,3,21516
moutarde brune,NC,1,21515
moutarde chinoise,NC,2,21515
procès,NC,1,22842
processus physique,NC,2,22842
procédure,NC,3,22842
processus,NC,4,22842
vin mousseux,NC,1,21513
vin effervescent,NC,2,21513
mousseux,NC,3,21513
réaction élémentaire,NC,1,22843
processus élémentaire,NC,2,22843
guerrier,ADJ,1,10866
agressif,ADJ,2,10866
martial,ADJ,3,10866
belliqueux,ADJ,4,10866
offensif,ADJ,5,10866
bagarreur,ADJ,6,10866
combatif,ADJ,7,10866
batailleur,ADJ,8,10866
agresseur,NC,1,10865
assaillant,NC,2,10865
attaquant,NC,3,10865
attaqueur,NC,4,10865
charge,NC,1,10868
assaut,NC,2,10868
agression,NC,3,10868
agression,NC,1,10867
agressivité,NC,2,10867
agression,NC,1,10869
hostilité,NC,2,10869
augmenter,VER,1,10862
étendre,VER,2,10862
exagérer,VER,3,10862
agrandir,VER,4,10862
outrer,VER,5,10862
rural,ADJ,1,10861
agricole,ADJ,2,10861
rustique,ADJ,3,10861
agraire,ADJ,4,10861
agrandissement,NC,1,10864
élargissement,NC,2,10864
grandissement,NC,3,10864
exagération,NC,1,10863
agrandissement,NC,2,10863
presse à sensation,NC,1,22811
tabloïd,NC,2,22811
tabloïde,NC,3,22811
presse-agrumes,NC,1,22812
presse-citron,NC,2,22812
presse,NC,1,22813
pressoir,NC,2,22813
pression artérielle,NC,1,22814
tension artérielle,NC,2,22814
pression atmosphérique,NC,1,22815
pression barométrique,NC,2,22815
pression,NC,1,22816
tension,NC,2,22816
tension électrique,NC,3,22816
stress,NC,4,22816
preuve,NC,1,22817
évidence,NC,2,22817
primate,NC,1,22818
primat,NC,2,22818
agent secret,NC,1,10829
espion,NC,2,10829
prescience,NC,1,22810
précognition,NC,2,22810
agent,NC,1,10833
gendarme,NC,2,10833
connétable,NC,3,10833
agent,NC,1,10832
connétable,NC,2,10832
agent,NC,1,10835
fonctionnaire,NC,2,10835
effectif,NC,3,10835
agent,NC,1,10834
représentant,NC,2,10834
courtier,NC,3,10834
agent,NC,1,10837
représentant,NC,2,10837
agent,NC,1,10836
policier,NC,2,10836
officier,NC,3,10836
fonctionnaire,NC,4,10836
ville,NC,1,10839
agglomération urbaine,NC,2,10839
métropole,NC,3,10839
agglomération,NC,1,10838
agglomération urbaine,NC,2,10838
première de couverture,NC,1,22808
reliure,NC,2,22808
prendre,VER,1,22809
subir,VER,2,22809
soumettre,VER,3,22809
tolérer,VER,4,22809
agent,NC,1,10831
complément d'agent,NC,2,10831
agent,NC,1,10830
collaborateur,NC,2,10830
officiel,NC,3,10830
prince héritier,NC,1,22822
prince impérial,NC,2,22822
théorie de la relativité,NC,1,22823
principe de relativité,NC,2,22823
relativité,NC,3,22823
règle de droit,NC,1,22825
principe,NC,2,22825
précepte,NC,3,22825
règle,NC,1,22826
principe,NC,2,22826
ressort,NC,1,22827
printemps,NC,2,22827
priorité,NC,1,22828
préséance,NC,2,22828
prise,NC,1,22829
pêcher,NC,2,22829
prime,NC,1,22820
prime d'assurance,NC,2,22820
souverain,ADJ,1,22821
primordial,ADJ,2,22821
prépondérant,ADJ,3,22821
aggraver,VER,1,10844
empirer,VER,2,10844
exacerber,VER,3,10844
vif,ADJ,1,10846
leste,ADJ,2,10846
agile,ADJ,3,10846
fulgurant,ADJ,4,10846
preste,ADJ,5,10846
puissant,ADJ,1,10848
agissant,ADJ,2,10848
prix,NC,1,10847
agio,NC,2,10847
fièvre,NC,1,10849
émoi,NC,2,10849
ferveur,NC,3,10849
excitation,NC,4,10849
agitation,NC,5,10849
inflammation,NC,6,10849
réchaud,NC,1,22819
primat,NC,2,22819
étalement urbain,NC,1,10840
agglomération,NC,2,10840
bloc,NC,1,10842
bloc de béton,NC,2,10842
parpaing,NC,3,10842
aggloméré,NC,4,10842
zone urbaine,NC,1,10841
unité urbaine,NC,2,10841
population urbaine,NC,3,10841
agglomération,NC,4,10841
irrespectueux,ADJ,1,20298
irrévérencieux,ADJ,2,20298
radiation,NC,1,20294
rayonnement,NC,2,20294
radiothérapie,NC,3,20294
irradiation,NC,4,20294
ironie,NC,1,20292
sarcasme,NC,2,20292
satire,NC,3,20292
iridescence,NC,1,20290
opalescence,NC,2,20290
teinture d'iode,NC,1,20279
iode,NC,2,20279
moi,NC,1,20278
iode,NC,2,20278
je,NC,3,20278
maladresse,NC,1,20277
inélégance,NC,2,20277
globalement,ADV,1,19287
mondialement,ADV,2,19287
mondial,ADJ,1,19286
global,ADJ,2,19286
sphérique,ADJ,3,19286
globulaire,ADJ,4,19286
orbiculaire,ADJ,5,19286
inégalité sociale,NC,1,20275
inégalité,NC,2,20275
globaliser,VER,1,19289
mondialiser,VER,2,19289
inégalité,NC,1,20274
inégalité (mathématiques),NC,2,20274
globalisation,NC,1,19288
mondialisation,NC,2,19288
glioblastome,NC,1,19282
glioblastome multiforme,NC,2,19282
patinoire,NC,1,19285
glissoire,NC,2,19285
glisse,NC,1,19284
patinage,NC,2,19284
émail,NC,1,19280
glaçure,NC,2,19280
évocation,NC,1,20272
invocation,NC,2,20272
placement,NC,1,20271
investissement,NC,2,20271
once,NC,1,20289
once (félin),NC,2,20289
panthère des neiges,NC,3,20289
léopard des neiges,NC,4,20289
gourmandise,NC,1,19298
gloutonnerie,NC,2,19298
persan,NC,1,20287
iranien,NC,2,20287
rubrique,NC,1,19297
glose,NC,2,19297
persan (chat),NC,1,20286
persan,NC,2,20286
iranien,NC,3,20286
langues iraniennes,NC,4,20286
persan,ADJ,1,20285
perse,ADJ,2,20285
iranien,ADJ,3,20285
irakien,NC,1,20284
iraquien,NC,2,20284
gloire,NC,1,19294
réputation,NC,2,19294
renom,NC,3,19294
renommée,NC,4,19294
plaquette,NC,1,19293
plaquette sanguine,NC,2,19293
glose,NC,1,19296
glossaire,NC,2,19296
glomérule rénal,NC,1,19295
glomérule,NC,2,19295
terre,NC,1,19290
globe terrestre,NC,2,19290
globe,NC,3,19290
globe planétaire,NC,4,19290
globule rouge,NC,1,19292
hématie,NC,2,19292
globule blanc,NC,1,19291
leucocyte,NC,2,19291
globules blancs,NC,3,19291
irakien,ADJ,1,20283
iraquien,ADJ,2,20283
ion iodure,NC,1,20281
iodure,NC,2,20281
jodler,VER,1,20280
iodler,VER,2,20280
glande lacrymale,NC,1,19269
glandes lacrymales,NC,2,19269
musique,NC,1,20258
introduction,NC,2,20258
musique,NC,1,21589
registre,NC,2,21589
introduction (musique),NC,1,20257
introduction,NC,2,20257
musique,NC,1,21588
piston,NC,2,21588
ivresse,NC,1,20256
ébriété,NC,2,20256
intoxication,NC,3,20256
musique,NC,1,21587
partition de musique,NC,2,21587
partition,NC,3,21587
voix,NC,1,21586
partie,NC,2,21586
son,NC,3,21586
musique,NC,4,21586
organe,NC,5,21586
naufragé,NC,1,20254
paria,NC,2,20254
intouchable,NC,3,20254
proscrit,NC,4,20254
musique,NC,1,21585
octave,NC,2,21585
période glaciaire,NC,1,19264
glaciation,NC,2,19264
mélodie,NC,1,20253
intonation,NC,2,20253
intonation prosodique,NC,3,20253
voix,NC,1,21584
musique vocale,NC,2,21584
glaire,NC,1,19267
mucus,NC,2,19267
mucosité,NC,3,19267
partie prenante,NC,1,20252
intervenant,NC,2,20252
glacière,NC,1,19266
refroidisseur,NC,2,19266
période de temps,NC,1,20251
intervalle,NC,2,20251
âme,NC,1,21582
soul,NC,2,21582
glace,NC,1,19261
lentille,NC,2,19261
lentille optique,NC,3,19261
glace,NC,1,19260
glaçage,NC,2,19260
glacial,ADJ,1,19263
glaciaire,ADJ,2,19263
glace,NC,1,19262
miroir,NC,2,19262
lancement,NC,1,20259
introduction,NC,2,20259
intersidéral,ADJ,1,20250
interstellaire,ADJ,2,20250
musique rock,NC,1,21581
rocher,NC,2,21581
rock,NC,3,21581
roche,NC,4,21581
roc,NC,5,21581
rock 'n' roll,NC,6,21581
musique pop,NC,1,21580
pop,NC,2,21580
yéyé,NC,3,21580
inversion,NC,1,20269
renversement,NC,2,20269
stalactite de glace,NC,1,19279
glaçon,NC,2,19279
inverse,NC,1,20268
réciproque,NC,2,20268
mutabilité,NC,1,21599
variabilité,NC,2,21599
réserve,NC,1,20267
inventaire,NC,2,20267
stock,NC,3,20267
invasion,NC,1,20266
pénétration,NC,2,20266
musiques du monde,NC,1,21597
world music,NC,2,21597
intérêt,NC,1,20265
sincérité,NC,2,20265
étude,NC,1,21596
musique,NC,2,21596
intérim,NC,1,20264
intérimaire,NC,2,20264
musique,NC,1,21595
trope,NC,2,21595
transporteur intégral,NC,1,20263
intégrateur,NC,2,20263
musique,NC,1,21594
triton,NC,2,21594
glaucome chronique à angle ouvert,NC,1,19277
glaucome chronique,NC,2,19277
glaucome,NC,3,19277
pressentiment,NC,1,20262
intuition,NC,2,20262
musique,NC,1,21593
syncope,NC,2,21593
glande salivaire,NC,1,19271
glandes salivaires,NC,2,19271
glande thyroïde,NC,1,19274
thyroïde,NC,2,19274
glande mammaire,NC,1,19270
mamelle,NC,2,19270
glandes mammaires,NC,3,19270
intubation trachéale,NC,1,20261
intubation,NC,2,20261
ton,NC,1,21592
seconde,NC,2,21592
musique,NC,3,21592
roche plutonique,NC,1,20260
intrusion,NC,2,20260
musique,NC,1,21591
résolution,NC,2,21591
reste,NC,1,21590
silence,NC,2,21590
musique,NC,3,21590
repos,NC,4,21590
gigabit,NC,1,19247
gigaoctet,NC,2,19247
muscle orbiculaire de la bouche,NC,1,21567
muscle orbiculaire des lèvres,NC,2,21567
sécurité sociale,NC,1,22899
protection sociale,NC,2,22899
jeu,NC,1,19246
gibier,NC,2,19246
stage,NC,1,20235
internat,NC,2,20235
tonne,NC,1,19249
kilotonne,NC,2,19249
pensionnat,NC,1,20234
internat,NC,2,20234
intermédiaire,NC,1,20233
médiateur,NC,2,20233
truchement,NC,3,20233
modérateur,NC,4,20233
potence,NC,1,19243
gibet,NC,2,19243
pendaison,NC,3,19243
repos,NC,1,20232
pause,NC,2,20232
trêve,NC,3,20232
interruption,NC,4,20232
intermission,NC,5,20232
potence,NC,1,19245
gibet,NC,2,19245
échafaud,NC,3,19245
éjaculation,NC,1,20230
interjection,NC,2,20230
mégère,NC,1,21561
musaraigne,NC,2,21561
potence,NC,1,19244
potence (pendaison),NC,2,19244
gibet,NC,3,19244
proportion,NC,1,22891
prorata,NC,2,22891
rapport,NC,1,22892
taux,NC,2,22892
proportion,NC,3,22892
ratio,NC,4,22892
tribunal,NC,1,22893
proposition,NC,2,22893
qualité,NC,1,22895
propriété,NC,2,22895
surfeur,NC,1,20239
internaute,NC,2,20239
ranch,NC,1,22896
propriété,NC,2,22896
réseau,NC,1,20238
toile,NC,2,20238
web,NC,3,20238
internaute,NC,4,20238
muscle strié,NC,1,21569
muscle squelettique,NC,2,21569
mondialement,ADV,1,20237
universellement,ADV,2,20237
internationalement,ADV,3,20237
tablier,NC,1,22898
proscenium,NC,2,22898
proportion,NC,1,22890
proportionnalité,NC,2,22890
rime,NC,1,19258
givre,NC,2,19258
question,NC,1,20247
interrogatoire,NC,2,20247
interrogation,NC,3,20247
interrogatif,NC,4,20247
musique de fond,NC,1,21578
musique d'ambiance,NC,2,21578
lecture,NC,1,20246
version,NC,2,20246
interprétation,NC,3,20246
music-hall,NC,1,21577
vaudeville,NC,2,21577
interprète,NC,1,20245
traducteur,NC,2,20245
système musculaire,NC,1,21576
musculature,NC,2,21576
glace noire,NC,1,19259
verglas,NC,2,19259
voix,NC,1,20244
son,NC,2,20244
interprète,NC,3,20244
représentant,NC,4,20244
musculation,NC,1,21575
élaboration,NC,2,21575
interprète,NC,1,20243
interpréteur,NC,2,20243
musclé,ADJ,1,21574
musculaire,ADJ,2,21574
mésomorphe,ADJ,3,21574
interprète,NC,1,20242
traducteur,NC,2,20242
interprétation,NC,3,20242
équarrissage,NC,4,20242
noix de ginkgo,NC,1,19256
ginkgo,NC,2,19256
pathologiste,NC,1,20241
interniste,NC,2,20241
pain d'épice,NC,1,19255
pain d'épices,NC,2,19255
gingembre,NC,3,19255
interne,NC,1,20240
stagiaire,NC,2,20240
prostitué,NC,1,19250
gigolo,NC,2,19250
gin,NC,1,19252
gin rami,NC,2,19252
maillot de corps,NC,1,19251
gilet,NC,2,19251
produit,NC,1,20249
produit cartésien,NC,2,20249
intersection,NC,3,20249
pause,NC,1,20248
interruption,NC,2,20248
musique militaire,NC,1,21579
orchestre d'harmonie,NC,2,21579
musiques militaires,NC,3,21579
vent,NC,1,20199
instrument à vent,NC,2,20199
section rythmique,NC,1,20198
instrument de percussion,NC,2,20198
instrument de percussion,NC,1,20197
percussionniste,NC,2,20197
instrument de musique,NC,1,20196
instrument,NC,2,20196
éclairer,VER,1,20195
instruire,VER,2,20195
édifier,VER,3,20195
interner,VER,1,20193
institutionnaliser,VER,2,20193
établissement,NC,1,20192
institution,NC,2,20192
instituteur,NC,1,20191
éducateur,NC,2,20191
pédagogue,NC,3,20191
salon de beauté,NC,1,20190
institut de beauté,NC,2,20190
agence,NC,1,10808
agence de communication,NC,2,10808
rayon,NC,1,10807
rayon lumineux,NC,2,10807
age,NC,3,10807
faisceau,NC,4,10807
irradiation,NC,5,10807
agence de voyage,NC,1,10809
agence de tourisme,NC,2,10809
agence de voyages,NC,3,10809
bureau,NC,1,10811
sein,NC,2,10811
secrétaire,NC,3,10811
agence,NC,4,10811
commode,NC,5,10811
commode (meuble),NC,6,10811
chiffonnier,NC,7,10811
bureau,NC,1,10810
autorité,NC,2,10810
office,NC,3,10810
agence,NC,4,10810
ministère,NC,5,10810
organisme,NC,6,10810
programme,NC,1,10813
agenda,NC,2,10813
calendrier,NC,3,10813
assistant électronique de poche,NC,1,10812
assistant personnel,NC,2,10812
agenda,NC,3,10812
assistant numérique personnel,NC,4,10812
organisateur,NC,5,10812
organiseur,NC,6,10812
agenouillement,NC,1,10815
génuflexion,NC,2,10815
ordre du jour,NC,1,10814
agenda,NC,2,10814
eau de javel,NC,1,10817
agent blanchissant,NC,2,10817
agent de blanchiment,NC,3,10817
javel,NC,4,10817
agent artistique,NC,1,10816
impresario,NC,2,10816
près,ADV,1,22801
presque,ADV,2,22801
pratiquement,ADV,3,22801
quasi,ADV,4,22801
quasiment,ADV,5,22801
première base,NC,1,22802
premier but,NC,2,22802
premier danseur,NC,1,22804
étoile,NC,2,22804
premier étage,NC,1,22805
rez-de-chaussée,NC,2,22805
premier,NC,1,22806
primaire,NC,2,22806
premiers secours,NC,1,22807
secourisme,NC,2,22807
agent de contraste,NC,1,10819
produit de contraste,NC,2,10819
agent conservateur,NC,1,10818
conservateur alimentaire,NC,2,10818
conservateur,NC,3,10818
garde,NC,1,10822
agent de sécurité,NC,2,10822
gardien,NC,3,10822
guetteur,NC,4,10822
agent dormant,NC,1,10823
taupe,NC,2,10823
sous-marin,NC,3,10823
mole,NC,4,10823
agent provocateur,NC,1,10826
provocateur,NC,2,10826
agent,NC,1,10828
agent secret,NC,2,10828
agent,NC,1,10827
agent publicitaire,NC,2,10827
publicité,NC,3,10827
publicitaire,NC,4,10827
gardien de la paix,NC,1,10820
agent de police,NC,2,10820
agent,NC,3,10820
policier,NC,4,10820
gendarme,NC,5,10820
officier,NC,6,10820
keuf,NC,7,10820
punk,NC,1,10802
amadou,NC,2,10802
agate,NC,1,10804
agathe,NC,2,10804
ennuyeux,ADJ,1,10806
gênant,ADJ,2,10806
pénible,ADJ,3,10806
embêtant,ADJ,4,10806
chiant,ADJ,5,10806
agaçant,ADJ,6,10806
énervant,ADJ,7,10806
irritant,ADJ,8,10806
agave américain,NC,1,10805
agave,NC,2,10805
place,NC,1,18014
endroit,NC,2,18014
science politique,NC,1,19346
politique,NC,2,19346
gouvernement,NC,3,19346
philosophie,NC,4,19346
jalousie,NC,1,20335
store vénitien,NC,2,20335
mémoire,NC,1,21666
souvenir,NC,2,21666
réminiscence,NC,3,21666
tige,NC,1,22998
pédoncule,NC,2,22998
plâtre,NC,1,18015
enduit,NC,2,18015
règle,NC,1,19345
gouvernement,NC,2,19345
règlement,NC,3,19345
statut,NC,4,19345
modalité,NC,5,19345
réglementation,NC,6,19345
quadriller,VER,1,20334
jalonner,VER,2,20334
mémoire,NC,1,21665
souvenir (mémoire),NC,2,21665
souvenir,NC,3,21665
réminiscence,NC,4,21665
pédé,NC,1,22999
pédéraste,NC,2,22999
supportable,ADJ,1,18016
vivable,ADJ,2,18016
tolérable,ADJ,3,18016
endurable,ADJ,4,18016
tenue,NC,1,19348
gouvernement,NC,2,19348
règne,NC,3,19348
trône,NC,4,19348
souveraineté,NC,5,19348
marqueur,NC,1,20333
jalon,NC,2,20333
résistance,NC,1,18017
vigueur,NC,2,18017
endurance,NC,3,18017
pouvoir,NC,1,19347
régime politique,NC,2,19347
régime,NC,3,19347
gouvernement,NC,4,19347
vert,NC,1,20332
jais,NC,2,20332
mémoire vive,NC,1,21663
mémoire système,NC,2,21663
ram,NC,3,21663
lieu,NC,1,18010
endroit,NC,2,18010
position,NC,3,18010
localisation,NC,4,18010
perle,NC,1,19342
gouttelette,NC,2,19342
jet,NC,1,20331
jais,NC,2,20331
mémoire,NC,1,21662
mémoire informatique,NC,2,21662
stockage d'information,NC,3,21662
lieu,NC,1,18011
point,NC,2,18011
endroit,NC,3,18011
goutte,NC,1,19341
maladie,NC,2,19341
panthère,NC,1,20330
jaguar,NC,2,20330
mémoire absolue,NC,1,21661
mémoire photographique,NC,2,21661
lieu,NC,1,18012
endroit,NC,2,18012
situation,NC,3,18012
position,NC,4,18012
lieu,NC,1,18013
endroit,NC,2,18013
situation,NC,3,18013
éclair,NC,1,22990
pâtisserie,NC,2,22990
pèlerinage,NC,1,22991
pèlerin,NC,2,22991
goutte,NC,1,19340
larme,NC,2,19340
perle,NC,3,19340
père,NC,1,22992
père biologique,NC,2,22992
péché,NC,1,22993
sinus,NC,2,22993
sinus (mathématiques),NC,3,22993
jambe,NC,1,20339
membre inférieur,NC,2,20339
jambe de bois,NC,1,20338
jambe,NC,2,20338
ménage,NC,1,21669
tâche ménagère,NC,2,21669
jamaïcain,NC,1,20337
jamaïquain,NC,2,20337
tête,NC,1,21668
mémoire,NC,2,21668
souvenir,NC,3,21668
vélo,NC,1,22996
pédale,NC,2,22996
jamaïcain,ADJ,1,20336
jamaïquain,ADJ,2,20336
mémoire,NC,1,21667
souvenir,NC,2,21667
endurci,ADJ,1,18018
insensible,ADJ,2,18018
sans-coeur,ADJ,3,18018
enfant prématuré,NC,1,18025
prématuré,NC,2,18025
pente,NC,1,19357
grade,NC,2,19357
japonais,NC,1,20346
nippon,NC,2,20346
vertu,NC,1,21677
mérite,NC,2,21677
enfant,NC,1,18026
petit,NC,2,18026
môme,NC,3,18026
niveau,NC,1,19356
grade,NC,2,19356
japonais,ADJ,1,20345
nippon,ADJ,2,20345
sudiste,NC,1,21676
méridional,NC,2,21676
enfantinement,ADV,1,18027
puérilement,ADV,2,18027
progressif,ADJ,1,19359
graduel,ADJ,2,19359
japonais,NC,1,20344
japon,NC,2,20344
respect,NC,1,21675
mépris,NC,2,21675
enfariner,VER,1,18028
fariner,VER,2,18028
limbe,NC,1,19358
graduation,NC,2,19358
roue,NC,1,20343
jante,NC,2,20343
mépris,NC,1,21674
négligence,NC,2,21674
enfance,NC,1,18021
petite enfance,NC,2,18021
goût,NC,1,19353
sympathie,NC,2,19353
gré,NC,3,19353
janvier,NC,1,20342
jan,NC,2,20342
enfant adultérin,NC,1,18022
légitimité,NC,2,18022
légitimation,NC,3,18022
goût,NC,1,19352
goûter,NC,2,19352
préférence,NC,3,19352
penchant,NC,4,19352
scène,NC,1,20341
jambe,NC,2,20341
étape,NC,3,20341
stade,NC,4,20341
phase,NC,5,20341
enfant des rues,NC,1,18023
môme,NC,2,18023
pardonner,VER,1,19355
gracier,VER,2,19355
patte,NC,1,20340
jambe,NC,2,20340
enfant prodige,NC,1,18024
merveille,NC,2,18024
miracle,NC,3,18024
prodige,NC,4,18024
thé,NC,1,19354
repas du soir,NC,2,19354
goûter,NC,3,19354
troubadour,NC,1,21670
ménestrel,NC,2,21670
trouvère,NC,3,21670
varech,NC,1,19351
goémon,NC,2,19351
laminaire,NC,3,19351
mouette,NC,1,19350
mauve,NC,2,19350
goéland,NC,3,19350
jardin français,NC,1,20349
jardin classique,NC,2,20349
jardin à la française,NC,3,20349
rocaille,NC,4,20349
jardin zoologique,NC,1,20348
jardin animalier,NC,2,20348
parc zoologique,NC,3,20348
zoo,NC,4,20348
parc animalier,NC,5,20348
ménagerie,NC,6,20348
